tanggal_publis,nama,komentar,likeCount
2023-12-12T17:10:50Z,@Barnabas.Amin08,"KPU lupa menyediakan JBI (Juru Bahasa Isyarat) atau emang hak inklusif, yang tuli juga pengen loh memahami apa yang diperdebatkan.😢😢😢😢",1.0
2023-12-12T17:10:21Z,@jackdaniels2x,Gw dukung walaupun ga dibayar. Prabowo-gibran yesssssss. <br><br>GASPOLL BRO! PRABOWO-GIBRAN UNTUK INDONESIA MAJU,1.0
2023-12-12T17:10:11Z,@abidzarschannel603,AMIN ❤,3.0
2023-12-12T17:09:57Z,@orangpinggiran3420,"pendukung wowo lucu, tiap wowo ngomong sorak, dibalas Anies mingkem😂😂😂",3.0
2023-12-12T17:09:47Z,@sibenzol,Benyamin tukang obat,0.0
2023-12-12T17:09:45Z,@abahgaul9815,"Seandainya seluruh rakyat Indonesia bisa mencerna seperti org2  yg pada berkomentar di sini, pasti akan tertuju pada satu pilihan siapa yg terhebat. Tp sayang, di luar sana msh banyak org yg tidak ngerti dan faham mana yg terbaik.",0.0
2023-12-12T17:09:44Z,@nurultiza9981,"Saya dulunya pendukung prabowo, tapi sekarang saya lebih memilih pak anies karna jika kita ingin melihat apa yg akan terjadi di masa depan tentu jawabanya tidak satu orang pun yang tau, tapi semua pasti tau jejak rekam masa lalu bisa jadi bahan pertimbangan  untuk melihat apa yg akan terjadi di masa depan <br><a href=""http://www.youtube.com/results?search_query=%23perubahan"">#perubahan</a><br><a href=""http://www.youtube.com/results?search_query=%23aniebaswedan"">#aniebaswedan</a><br><a href=""http://www.youtube.com/results?search_query=%23cakimin"">#cakimin</a><br><a href=""http://www.youtube.com/results?search_query=%23insyaallahpresiden2024"">#insyaallahpresiden2024</a>",11.0
2023-12-12T17:09:20Z,@nurinurcahyono7023,Debat pertama 😂<br>1. Konseptor 55% Eksekutor 30% Komentator 15%<br>2. Konseptor 30% Eksekutor 50% Komentator 20%<br>3. Konseptor 35% Eksekutor 40% Komentator 25%,0.0
2023-12-12T17:09:09Z,@rrworoajikurniawati6463,Kenapa ya ko malah PRAGIB kelihatan seperti kebingungan gitu pas debat.,3.0
2023-12-12T17:09:02Z,@Suhandi-qc1gh,"Mas Anis wawasannya luas dan emosinya bagus terkendali<br>Prabowo emosinya meledak ledak.,gak bagus jd pemimpin negara",1.0
2023-12-12T17:08:55Z,@hunterprochannel669,Prabowo emosian. Tdk cocok jd presiden,1.0
2023-12-12T17:08:50Z,@suardyzen6622,Aminn,1.0
2023-12-12T17:08:45Z,@wisnupriyatna4575,"Semoga pilpres tahun 2024,berjalan dengan lancar dan aman segala sesuatu nya,mudah2an lebih transparan,jangan sampai lagi kita rasakan seperti yg sudah2 apa lagi sampai ada korban yg tiba2 dan tidak jelas seoerti tahun sebelum nya",1.0
2023-12-12T17:08:26Z,@MuhammadFadlan-dp3lk,YAALLAH MENANGKAN LAH ANIES,1.0
2023-12-12T17:07:54Z,@lalawijaya168,Insya allah makin yakin dg AMIN 2024 😊.. Berkelas bgt jawaban dr pak Anies 😊,40.0
2023-12-12T17:23:06Z,@harryyanto8060,Raja bacot dilawan  yaa,0.0
2023-12-12T17:07:51Z,@suryalesmana1633,Hancurkan pelanggar ham,2.0
2023-12-12T17:07:46Z,@galanghafidz6059,"Sii anis paaling lawak ,di kantor gunernur aja aspirasi rakyat di tutup ,😅😅😅😅",0.0
2023-12-12T17:07:43Z,@kajikampung,"<a href=""https://www.youtube.com/watch?v=yNO0YS846kU&amp;t=47m55s"">47:55</a> MOMEN PENTING.",2.0
2023-12-12T17:07:42Z,@aldivatv5513,Pak Anis layak untuk diberikan mandat presiden 2024,7.0
2023-12-12T17:07:21Z,@deblongchannel7433,Buzzer anis meledak byk,0.0
2023-12-12T17:07:21Z,@niasallchannellase4509,Gama the best,0.0
2023-12-12T17:07:09Z,@candody-ym4ot,Kenapa di sini pendukung Anies semua ya<br>Disini basis Anis <br>😮,0.0
2023-12-12T17:09:20Z,@Abualiya17,Akui saja memang Pak Anies yg terbaik...,1.0
2023-12-12T17:19:37Z,@muflihrz4074,lebih tepatnya di seluruh Indonesia sih basis pak Anies,1.0
2023-12-12T18:13:42Z,@Rakhamaru,Lha mau gimana memang kalau di lihat anis memang orangya cerdas dari yang lain.,1.0
2023-12-15T02:15:36Z,@candody-ym4ot,😅 pede amat loh anjing <br>Gua kagak mau ngakuin Anis <br>Emang di mata loh Anis bagus pemimpin nya<br>Menurut gue Anis itu pintar dan cerdas<br>Tapi pintar bohong dan ngibulin rakyat,0.0
2023-12-15T02:16:07Z,@candody-ym4ot,​@@Rakhamarucerdas apa Anis<br>Cerdas ngibulin rakyat cerdas menipu bangsa,0.0
2023-12-12T17:07:07Z,@Barnabas.Amin08,Jbi mana...jbi ...kpu gak bisa inklusif nih...,1.0
2023-12-12T17:06:59Z,@andikaprasetyo4303,Lampung untuk Amin,2.0
2023-12-12T17:06:56Z,@KK-jp2bd,"Cerdas tegas dan santun, AMIN.",1.0
2023-12-12T17:06:28Z,@user-bh7ju9ke5l,"sombong nih paslon 2, ngomong mulu gak usah pilih dia..hahhaah yaudah gak dipilih ya pak",2.0
2023-12-12T17:06:23Z,@hardisonjaya2143,"semoga next debat cawapres tgl 22 acaranya lancar,semua calon wapres disehatkan agar bisa pada datang.<br>aamiin<br>teruntuk KPU<br>-udah timses di belakang mending ilangin aja...berisik.<br>-atau ganti dengan para intelektual di negeri ini,tepuk tangan mereka lebih murni dalam menilai para calon yg debat.<br>sekian,terima kasih KPU 🙏",7.0
2023-12-12T17:06:10Z,@tchanel4743,A2024 AMIN RI1<br><br>Aamiin,2.0
2023-12-12T17:06:05Z,@divadjumah3405,"Maju prabowo...jawaban bapak keluar dari hati bapak yang ingin membangun bangsa indonesia yg majemuk,  samarata tanpa membedakan suku ras dan agama...maju pak!!",1.0
2023-12-12T17:06:04Z,@petrusoenunu2073,No 1 bicara boleh boleh tapi sudah kelihatan kerjanya nol di jakarta.,0.0
2023-12-12T17:05:54Z,@galihpratama22,Prabowo-presiden 2024<br><br>GASPOLL BRO! PRABOWO-GIBRAN UNTUK INDONESIA MAJU,1.0
2023-12-12T17:05:50Z,@hhanattah,Ditunggu cawapresnya ❤,2.0
2023-12-12T17:05:18Z,@ejcalder977,"Saya hanya bisa geleng2 mendengar pertanyaan Pak Prabowo mengenai polusi pada Pak Anies. Pertanyaan beliau selalu menjatuhkan, tidak terima atas jawaban Pak Anis yg sesuai data. Dalam hal ini, Pak Ganjar lebih baik dibanding Pak Prabowo.<br>InsyaAllah Pak Anies Presiden 2024 ❤❤❤",29.0
2023-12-12T17:07:12Z,@ejcalder977,Di tambah jawaban Pak Prabowo terhadap pertanyaan Pak Ganjar. Cuma bisa ketawa 😂,1.0
2023-12-12T17:05:16Z,@echatopkultur6671,Anies selalu tau harus berapa point.. ga au au dan dan dan.. cerdas,4.0
2023-12-12T17:04:41Z,@Adilacahya-yg2gs,Tetap yakin pilih pak anies baswedan,12.0
2023-12-12T17:04:37Z,@andikaprasetyo4303,Jatim sudah pasti cak imin,2.0
2023-12-12T17:04:27Z,@g.haifanmh4764,"Sedih banget ada yang kurang adab dalam berdebatnya, aturan debat aja dilanggar gimana aturan negara ya 😢<br><br>siapapun presidennya nanti semoga amanah deh ya jadi pemimpin :&quot;)",4.0
2023-12-12T17:04:20Z,@denzgroup9631,Duh kok jadi khawatir jika Prabowo-gibran pimpin Indonesia 2024. Karena visi dan misi gak jelas banget sih kok gitu banget.,5.0
2023-12-12T17:04:19Z,@rezieka7089,"Pakak anis emang sangat2 pintar, cerdaa dan ,berwibawa, bismillahirrahmanirrahim, semoga RI di pimpin oleh orang cerdas yaitu bapak anies rasyid baswedan..., 01 amin RI 1",119.0
2023-12-12T19:23:10Z,@seviaelviana8591,"Cerdas bicara,Nol kerja,Buktinya DKI ampuràdul",3.0
2023-12-12T19:29:22Z,@rijalmarcus6627,"Saya penasaran, gereja apa sj yg dibangun di JKt semasa kepempinan beliau...sayang g dsebut wkt debat...",1.0
2023-12-12T19:49:22Z,@zulfikarm.t7006,"@@seviaelviana8591 Baca rekam jejak yg lengkap bg, jangan gampang terpengaruh media",2.0
2023-12-12T19:49:32Z,@geniuzstudio,"<a href=""http://www.youtube.com/results?search_query=%23amin"">#AMIN</a> FOR NKRI",1.0
2023-12-12T21:11:10Z,@duddin6268,"​@@seviaelviana8591sama kaya anda cerdas bicara tapi tidak melihat fakta&quot;nya punya hp gunain liat sendiri klo emg amburadul kok bisa sih dpt penghargaan dalam dan luar negeri,buka mata buka hati",2.0
2023-12-12T17:04:18Z,@agamjatnov9695,1,1.0
2023-12-12T17:03:42Z,@Pemilubermartabat,"Yang dianggap org2 pakai politik identitas, eh kok malah jadi pelopor, mampu memberikan hak dan izin untuk mendirikan rumah ibadah beda Agama. Bravo pak Anies.",64.0
2023-12-12T17:24:20Z,@harryyanto8060,NGIBUL,0.0
2023-12-12T18:23:14Z,@vergaming2256,"​@@harryyanto8060bapak mu ngibul, gue remaja gereja di jakarta. semenjak pak anis menjabat urusan terkait kegerejaan sangat mudah. lu org luar jakarta tau apa. kebanyakan nonton hoak sihh😂😂",4.0
2023-12-12T18:56:18Z,@n.interest3687,"​@@harryyanto8060, itu real bro, saya sering ikuti channel youtube pemprov dki, bahkan sekolah kristen pun dibebaskan dari beban membangun jalan dan trotoar melihat mereka tidak cukup dana. bagi pak Anies infrastruktur pendidikan harus dibantu karena bukan untuk tujuan komersil.",3.0
2023-12-12T19:53:22Z,@Pemilubermartabat,"​@@harryyanto8060kasihan sekali, korban hoax😅, penerima bansos ya? Bangun sodara. Sadarlah, dan berusahalah untuk lbih bermanfaat",2.0
2023-12-12T22:13:02Z,@JidinMajnun,Betul Indonesia butuh sumur resapan dan harus tebang pohon se-Indonesia dan peti mati,1.0
2023-12-12T17:03:29Z,@edwinedwin6414,Ganjar-Mahfud untuk indonesia maju,0.0
2023-12-12T17:03:28Z,@ucupspoo,AMIN.....,1.0
2023-12-12T17:03:23Z,@user-mf8eu1wl1n,Amin is the best,1.0
2023-12-12T17:02:52Z,@LEN905,pendukung wowo bacot sja besar otak kropos,0.0
2023-12-12T17:02:43Z,@aliiskandar4791,N0 2 memang tdk jago bicara tapi bicaranya keluar dari hatinya bukan hafalan...beda dgn calon 01 dan 03 yg memang jago bicara tapi tidak terbukti dan bisanya cuma jelekin pemerentahan jokowi..PRABOWO PASTI satu PUTARAN,3.0
2023-12-12T17:08:20Z,@neng_aruuumm,Setuju brooo,0.0
2023-12-12T17:14:11Z,@SaidKerja,"memang sih... tpi menurut saya, juga karena sudah gak berani oposisi, jadi ingin kekuasaan agar bisa hidup nyaman... 😢sedih setelah 2019 prabowo dikalahkan oligarki",0.0
2023-12-12T19:34:49Z,@aliiskandar4791,@@SaidKerja PRABOWO sudah kaya gak mungkin cari harta..dia ingin sisa hidupnya mengabdikan diri untuk rakyat dan bangsa..beda dgn yg sebelah buat modal harus korupsi dl partainya iya kaann.. PRABOWO satu putaran..🙏🙏,0.0
2023-12-12T17:02:42Z,@hiraininurwita7810,No 1 yesssssssss,1.0
2023-12-12T17:02:41Z,@leohananta476,Semoga pemimpin yang terpilih dapat amanah dan jujur  &quot; Amin&quot;.,8.0
2023-12-12T17:02:42Z,@budiharsono5881,Saya sekarang harus jujur memang anis yg cocok jdi presiden,0.0
2023-12-12T17:02:16Z,@gedungputih1041,"Andai semua masyarakat pintar dan subjektif thdp apa yg telah trjadi saat ini, pasti AMIN akan melenggang hanya dgn 1 putaran, tp sayangnya masyarakat banyak kepentingan dgn pemilihan ini, semoga apa yg dicita²kan pak anies di ridhoi alloh dan melenggang hanya dgn 1putaran",1.0
2023-12-12T20:22:29Z,@n.interest3687,*objektif,0.0
2023-12-12T17:01:56Z,@sonnysub3155,❤❤❤❤AMIN♥️♥️♥️♥️,1.0
2023-12-12T17:01:52Z,@muhammadfahreza8043,Owalaahh... wowo.. wowo dmna² debat itu adu argumen &amp; gagasan bukan sentimen. Debat kok malah curhat. Jd akhirnya senjata makan tuan. Niat memojokkan yg ada malah diulti sama pak anis. Kelihatan yg mana calon yg punya kematangan berpikir &amp; selalu tenang dlm menjawab pertanyaan,0.0
2023-12-12T17:01:46Z,@GabrielleGibraltar,Kereeennnn pak gemoy🎉🎉🎉❤❤❤❤❤❤GASPOLL BRO! PRABOWO-GIBRAN UNTUK INDONESIA MAJU,2.0
2023-12-12T17:01:38Z,@saifulbahri6699,"Serius nanya, tanpa dikasih duit, pendukung 02 &amp; 03 ini dukung apanya sih? 😂😂😂 Sejauh ini kualitas nya, sejauh itu pencapaiannya, prestasi nya gak main2 loh sampe internasional buat 01. Wtp sampe 5 kali berturut-turut, keluar dari 10 kota termacet se dunia, harmony award buat treatment ke minoritas. Baru pas debat gini yg paling logis jawabannya 😂 sampe bingung pendukung 02&amp;03 ini pake nalar gak wkwk sorry IMO",1.0
2023-12-12T17:01:29Z,@AripMuarip,AMIN ok,1.0
2023-12-12T17:01:28Z,@coboyarab6530,1❤,0.0
2023-12-12T17:01:21Z,@cobain24,Gatau kenapa gasuka skrng liat prabowo wkwk,1.0
2023-12-12T17:01:24Z,@coboyarab6530,1❤,0.0
2023-12-12T17:01:11Z,@coboyarab6530,1,0.0
2023-12-12T17:00:51Z,@mangnyenye3180,Yg komen pasukan Anis semua 🤣🤣🤣 ....Ganjar Mahfud  tetap pilihan hati 🤟🤟🤟,1.0
2023-12-12T17:00:29Z,@SalmanSalman-nw5pw,Saya tidak ragu sedikitpun mencobloskan No urut 1 pada tanggal 14 februari mendatang ❤❤❤❤,2.0
2023-12-12T17:00:22Z,@sahabatpulaunias,Ini 😂 keluar unek2 lama ini bos,0.0
2023-12-12T17:00:03Z,@fajarnuha1738,ordal,0.0
2023-12-12T17:00:02Z,@Sastro-Joyo007,"Anies Baswedan untuk debat pertama terbaik diantara Capres lainnya.. secara keseluruhan penyampaian gagasan, pertanyaan dan jawaban dari audensi maupun Capres lain.. diulas dengan sangat cerdas, smart, berkualitas dan objektif..<br>Capres yg sosoknya cerdas, smart dan visioner ☝🏻",98.0
2023-12-12T17:23:39Z,@harryyanto8060,RAJA BACOT DILAWAN,0.0
2023-12-12T19:22:00Z,@muhammadadityaarifin7847,"Penyampaiannya bagus , kinerjanya 0 , jakarta aja masih gitu gitu aja apalagi se indonesia",0.0
2023-12-12T20:46:24Z,@myhart1784,​@@muhammadadityaarifin7847kalau seperti kata anda ..nnti kita lihat d jakarta yg milih Anies seberapa banyak,0.0
2023-12-12T21:44:15Z,@proslayerchannel9250,​@@muhammadadityaarifin7847Sangat terlihat anda bukan warga jakarta wkwk,1.0
2023-12-12T23:21:30Z,@rafifhabibi398,"@@muhammadadityaarifin7847 beginilah statement orang kabupaten yang masih bilang “jakarta gitu2 aja”😂😂 at least kalo mau ngasih statement tentang suatu hal minimal riset dulu kalo emg gabisa observasi langsung,supaya statement nya ga blunder buat diri sendiri😂",1.0
2023-12-12T16:59:49Z,@benfros6487,harus ada tim ronda disaat perhitungan suara yang dimulai dari perhitungan suara sampai ke KPU pusat...tim ronda harus berjalan,0.0
2023-12-12T16:59:45Z,@muhammadahmadfaizin9802,Amin nomer 1,0.0
2023-12-12T16:59:44Z,@badriahbadriah6700,"pak anis, amin....",0.0
2023-12-12T16:59:31Z,@ampusupriadi6137,Bodoh sekali Anies &quot; IKN bukan Untuk Rakyat &quot;,0.0
2023-12-12T16:59:26Z,@sriraharyu607,"MASYAALLAH...BENAR DUGAAN KAMI PASTI PAK PRABOWO DI SERANG DUA KUBU INI YAKNI ADA YG SOK PINTAR SERTA BERLEBIHAN PADAHAL BELUM TENTU BISA MELAKSANAKANNYA ALIAS TON KOSONG NYARING BUNYINYA, JUGA MENYINGGUNG TENTANG MAS GIBRAN PADAHAL MAS GIBRAN TDK SALAH. EMANG SICH DARI SEKIAN BINTANG YG BERSINAR, HANYA MAS GIBRAN YG PALING BERSINAR. MAS GIBRAN BAGAIKAN MALAIKAT DAN BERJIWA KSATRIA. DAN MAS GIBRAN ITU MUNGKIN SENGAJA DI UTUS OLEH TUHAN UTK MENERANGI BUMI ATAU MEMBERI CONTOH DGN KEPRIBADIANNYA YG KUAT JUGA SEMANGAT KERJANYA YG LUAR BIASA SERTA TDK SOMBONG WALAUPUN DIA ANAK PRESIDEN. DAN ADA JG YG BERTANYA TENTANG MASA LALU PADAHAL BELUM TENTU PAK PRABOWO ITU OTAK DARI SEMUA KEJADIAN TSB....OK",1.0
2023-12-12T16:59:23Z,@Bolett,Surveynya saja terendah kok ingin menang janggal😂,0.0
2023-12-12T16:59:22Z,@user-ry1dj7mw7d,Alhamdullah komen nya dukung anies smua..,1.0
2023-12-12T16:59:09Z,@tonisugiarto9772,"Bukan berarti yg pandai berbicara hanya bisa retorika kata2 doank tanpa bisa tegas,.! <br>Bukan berarti pula yg tidak pandai bicara itu org yg tegas,.!<br>Org yg tidak lugas dlm berbicara brarti dia bingung dgn isi kepalanya sendiri.. org yg tidak punya isi kepala saat berkuasa nanti hanya bisa menerima saran dn masukan dr org2 disekitarnya.. dn kita tau dlm politik semua berbasis kepentingan, bahaya bila Pemimpin tidak punya isi kepala dn hanya menerima hasutan2 dr org2 disekitarnya..",0.0
2023-12-12T16:59:09Z,@QueenChannel583,Asalkan tidak merubah yang sudah bagus dan baik yaaa🤭,0.0
2023-12-12T16:59:07Z,@muhammadahmadfaizin9802,Prabowo kaya pelawak,0.0
2023-12-12T16:59:03Z,@faikarsetiawan4749,"Aneh sama warga indonesia,,dia mengakui pak anies cerdas,,tapi malah jelekkan cuma menang teori,prakteknya 0, gmn cara dapat byk penghargaan tapi gak ada prakteknya😂atau memang org indonesia gak suka dipimpin orang cerdas seperti negara maju y😀",2.0
2023-12-12T16:58:54Z,@taufiks8665,"Ganjar dan Anis menonjol dalam berargumentasi dari sisi ketenangan sedangkan Prabowo terkadang tidak mampu mengelolah emosional dalam menanggapi, namun pada sisi ketepatan dan kepadatan argumen saya kira lebih unggul Ganjar karena  realistis memandang sebuah problem, sedangkan Anis terkadang terkesan menggampangkan satu problem sehingga lebih kedengaran banyak melebar dan rasa-rasanya agak susah mewujudkan gagasannya",11.0
2023-12-12T16:58:35Z,@GANROCHMAT,Yang komen : GASPOLL itu para buzzer.,1.0
2023-12-12T16:58:27Z,@raffael-riffiku,Mantap ini debat prabowo terbaik. <br><br>GASPOLL BRO! PRABOWO-GIBRAN UNTUK INDONESIA MAJU,1.0
2023-12-12T16:58:27Z,@liesehuang,"Please lah bangsa n negara, jgn pilih Anies. Biarlah cuma jakarta jd korban hasil kepemimpinannya yg bobrok, jgn seluruh bangsa Indonesia. 5th itu lama, klo salah pemimpin, habis uang rakyat dipakai utk hal2 yg tdk berguna. Ingat gk tugu yg dibangun abis yg habiskan 500Juta tp hasilnya ditertawain oleh seluruh negeri?? Bikin bgtu saja 500jt melayang, blm lg proyek2 yg lbh besar lg. Nangis kalian smua nanti. Percayalah, rakÿat Jakarta uda alami.",0.0
2023-12-12T16:58:24Z,@nusantara2420,"cawapres abadi NKRI smg selalu sehat, biar bisa tetap jd cawapres di priode depan...",0.0
2023-12-12T16:58:14Z,@marthinusfernandesruy2620,Ada yang jago ngomong tapi hasilnya tidak ada🤦Rakyat butuh bukti bukan ngomong doang😀,1.0
2023-12-12T17:07:01Z,@neng_aruuumm,Setuju banget,0.0
2023-12-12T17:31:18Z,@Ataskanan,😂😂😂,0.0
2023-12-12T16:58:11Z,@weirdmusician7512,BUZZER ANIES BANYAK BANGET,2.0
2023-12-12T17:17:55Z,@Faqihminastaa,"Wkwkwk iya cuy, mabokk scroll",0.0
2023-12-12T17:20:07Z,@weirdmusician7512,"Gua jujur sebagai orang dewasa, gua tau dan dengan sangat jelas kelebihan dan kekurangan dari masing-masing paslon, jadi seharusnya ga terlalu membesar-besarkan salah satu pihak",0.0
2023-12-12T16:57:58Z,@QueenChannel583,"Pak ganjar lah yang mengingat pendidikan dan kesejahteraan untuk guru dalam visi misinya❤ Bismillah pak ganjar pak mahfudz menang,, aaamiiinnnnn🤲🏻🤲🏻🤲🏻",1.0
2023-12-12T16:57:57Z,@belajarsilat8777,Kagum dengan pk Anies,0.0
2023-12-12T16:57:44Z,@andrasakra201,"Sorakan masing-masing pendukung sangat menggangu jalannya debat,juga iklannya..masak KPU tidak mampu membuat acara bebas iklan untuk acara seperti itu",0.0
2023-12-12T16:57:20Z,@user-hl3vz9sd3l,Paslon nomor satu memang sangat cerdas.,1.0
2023-12-12T16:56:52Z,@kajikampung,"Semoga pemilu tahun ini murni tanpa ada kecurangan. Amin<br><a href=""http://www.youtube.com/results?search_query=%23amin"">#amin</a><br><a href=""http://www.youtube.com/results?search_query=%23amin"">#AMIN</a>",2.0
2023-12-12T16:56:51Z,@rindianiindahalysia8035,"Dari debat pertama ini, agak kurang yakin dengan argumen, visi misi ataupun program kerja pak Prabowo. Menunggu debat selanjutnya....",0.0
2023-12-12T16:56:42Z,@daniputra8818,Saya sebagai Distributor pupuk organik Cair Merek CAKRA sama FERTHY PLUS mengucapkan banyak terima. Melayani penjualan seluruh wilayah jawa dan luar Jawa Terima kasih.,0.0
2023-12-12T16:56:21Z,@ChannelBaru-lk1th,Ingat kata pak ridwan kamil..,0.0
2023-12-12T16:56:00Z,@hunterprochannel669,Pak prabowo mau coba2 ulti pak anies. D ulti balik ngamuk.🤣😂,1.0
2023-12-12T16:55:55Z,@Nufus_treveling,Sesudah melihat gagasan dari ketiga calon presiden hati nurani saya memilih anies baswedan jadi presiden RI insyaallah,16.0
2023-12-12T16:55:51Z,@pt.gudangdistribusi8918,"prabowo - ganjar :)<a href=""about:invalid#zCSafez""></a>",0.0
2023-12-12T16:55:49Z,@Adilacahya-yg2gs,Pak anies cerdas dan berkualitas,2.0
2023-12-12T16:55:31Z,@doniferdiansah,Bismillah 1,0.0
2023-12-12T16:55:22Z,@lalamoy3277,"Siapapun presidennya nanti<br>Semoga segala bantuan sosial, jaminan kesehatan, beasiswa pendidikan makin maju, makin debenahi biar merata.<br><br>Semua orang tau, masa debat begini ngomong manis.<br>Kita ga tau janji mana yang ditepati.",0.0
2023-12-12T16:55:15Z,@widaraniaprilla2863,"Pak ganjar mirip wisnu DMS, sering afirmasi",0.0
2023-12-12T16:54:57Z,@rnenenghasanah5736,Pak Anies bicara pke senyuman<br>Pak Prabowo bicara pke emosi<br>Pak Ganjar bicara cari aman,86.0
2023-12-12T17:12:29Z,@nurali9626,Benar sekali,1.0
2023-12-12T17:17:54Z,@anggaangga4434,"pak anies kliatan kepemimpinan yg kuat untuk keadilan seluruh rakyat indonesia..<br>waktu bahas masalah korupsi hanya prabowo yg ngambang jawabannya,, pak ganjar lumayan tapinl pak anies kliatan paling tegas memberantas korupsi... cmiiw",8.0
2023-12-12T17:22:52Z,@sayyedfaisalalbantani1991,"Gimana bisa senyum gimna bisa tertwa ketika hantaman fitnah dan permainan kata² yang menjatuhkan yang di atas, ups di atas cie² yg dibawah bilang curang 🤣🤣🤣",0.0
2023-12-12T17:28:17Z,@Free19043,Makanya Anis gila senyum senyum tidak jelas 😂😂,0.0
2023-12-12T17:30:21Z,@ritoalit6193,"@@sayyedfaisalalbantani1991 ANIES mah cuma ngomong doang, NOL BESAR EKSEKUSInya..<br>.",0.0
2023-12-12T16:54:49Z,@devymalini9121,Prabowo makinan yaa 😢,0.0
2023-12-12T16:54:47Z,@SPRCheng,"<a href=""https://www.youtube.com/watch?v=yNO0YS846kU&amp;t=1h31m25s"">1:31:25</a> lagi merayu non muslim. GOMBAL",0.0
2023-12-12T17:08:53Z,@SaidKerja,tpi emang prinsip islam itu membebaskan hak ibadah...,0.0
2023-12-12T16:54:45Z,@BayuSulistyoPratomo,"Pak Prabowo sudah berkali-kali mengikuti Pilpres, tapi seperti selalu kurang persiapan dalam menjawab pertanyaan.. maupun mengajukan pertanyaan.<br><br>Saat menjawab persoalan Papua misalnya. Seperti pemilihan diksi separatis, teroris, bukannya berusaha merangkul.. malah terkesan menghakimi padahal akarnya bukan itu..",2.0
2023-12-12T16:54:39Z,@gwehnih,Kaaann benerrr seruuu. <br><br>GASPOLL BRO! PRABOWO-GIBRAN UNTUK INDONESIA MAJU,5.0
2023-12-12T16:54:27Z,@ranggaantonios.l7691,Usul buat KPU untuk debat yang akan datang dihadiri oleh perwakilan mahasiswa  dan organisasi kemasyarakatan. Jangan menghadirkan para pendukung biar tertib dan fair,4.0
2023-12-12T16:54:23Z,@kmuzaki1247,"pilih presiden yang pinter dan cerdas,juga partai yg berkualitas😊",0.0
2023-12-12T16:54:21Z,@moesesschultz7078,Penutup no 3 👍👍👍👍👍,0.0
2023-12-12T16:54:05Z,@user-ry1dj7mw7d,Anies mantap,1.0
2023-12-12T16:53:58Z,@user-tk6ux8pc5p,Bismillah pak ANIS,0.0
2023-12-12T16:53:48Z,@rezamusyafa7217,"<a href=""https://www.youtube.com/watch?v=yNO0YS846kU&amp;t=1h32m24s"">1:32:24</a> nitip",0.0
2023-12-12T16:53:41Z,@noviahdyn,"<a href=""https://www.youtube.com/watch?v=yNO0YS846kU&amp;t=1h50m54s"">1:50:54</a> jati diri prabowo haha. Mohon maaf bukan pemimpin yg layak dipilih.",0.0
2023-12-12T16:53:26Z,@orangpinggiran3420,"Dari debat kali ini nampak jelas, mana capres yg intelektualnya tinggi dan mana yg alakadarnya, AMIN ☝️ RI-1 2024",42.0
2023-12-12T18:32:07Z,@achmadbudi-ic1gm,Setuju...no 1 aamiin,0.0
2023-12-12T16:53:18Z,@rizaldy7546,Udah deh gak bakal percaya lagi ke PRAGIB apalagi dah nyalon 2 kali kalah,1.0
2023-12-12T16:53:09Z,@ejcalder977,Mohon maaf. Jawaban Pak Prabowo hampir semuanya tidak relevan dan tidak menjawab pertanyaan. Sayang saja waktu yg masih sisa tidak dipergunakan dengan baik.,1.0
2023-12-12T16:53:09Z,@jaenudin2517,Di Komentarr Banyak bngtt pilih aniss.. mendukung Aniss...  TAPI DI KOMENTAR HANYA  BISA MENILAI  DARI CARA BICARANYAA . DARI CARA KEPINTARAN NGOMONG ... TAPI TIDAK DALAM BEKERJA  YG BAIK.. PEMIMPIN TERTINGGI DI INDONESIA YG DI BUTUHKAN ADALAH KERJA NYA YG NYATA .. DAN JANJI NYA YG BUKTI ..  MUNGKIN MASYARAKAN SUDAH MELIHAT .. KINERJA PAK ANIS DAN PK GANJAR..  TAPI PAK PRABOWO LAH YG AKAN MENJADI INDONESIA LEBIH KUAT INDONESIA YG LEBIH  KERJA NYATA . DAN INDONESIA BAKAL ADA PEMIMPIN YG BEKERJA NYATA DAN JANJINYA NYATA.. KRNA PRABOWO TIDAK MENCARII GAJI DARI PRESIDEN TAPI PRABOWO HANYA  INGIN MELIHAT INDONESIA  LEBIH KUAT DAMAI DAN MENGIRANGI KEMISKINAN DAN HANCURKAN KOROPSII..,0.0
2023-12-12T16:52:51Z,@siswantofirman8858,Ikut berdoa semoga Alloh memberikan pemimpin terbaik untuk negri ini... Amin,11.0
2023-12-12T16:52:45Z,@nurultiza9981,Orang pintar itu bisa di lihat dari cara bicara dan rekam jejak dari masa lalu pak anies baswedan memiliki itu❤,86.0
2023-12-12T17:21:09Z,@harryyanto8060,NGIBUL,0.0
2023-12-12T17:22:39Z,@jovanrobertho0795,"Pintar bicara, pintar omdo tapi kerja 0😂😂😂😂😂😂😂😂😂",2.0
2023-12-12T17:30:01Z,@SarungBolongs,"@@jovanrobertho0795 Kalau punya kuota dipakai untuk cari Rekam jejak kerja ketiga Capres. Itu kalau orang pintar dan cerdas, tapi kalau gak cerdas ya maklum aja komennya kayak kamu....",3.0
